Exchange|Security Type|Symbol|Root symbol (for opt|Listed Currency|Company name|Additional company n|ISIN code|Contract name|Local instrument cod|Country|Market specific secu|Market specific segm|Listing market for t|Original exchange co|Exchange code|QS Symbol Suffix|Sedol|MS Performance ID|Global ID investment|MS Listing Exchange |MS Extended Support |Morningstar ID|Fund Type
146|1|HJB||AUD|HJB CORP FPO [HJB]||AU000000HJB7|||AU||EQT|146||XASX|ax||0P00006WJW|Equity|ASX|0||
146|1|HLO||AUD|HELLOWORLD FPO [HLO]||AU000000HLO6|||AU||EQT|146||XASX|ax||0P00006WMK|Equity|ASX|0||
146|1|HLS||AUD|HILLCREST FPO [HLS]||AU000000HLS7|||AU||EQT|146||XASX|ax||0P00006WKI|Equity|ASX|0||
146|1|HLX||AUD|HELIX FPO [HLX]||AU000000HLX7|||AU||EQT|146||XASX|ax||0P00006WK9|Equity|ASX|0||
146|1|HML||AUD|HENRY MOR FPO [HML]||AU000000HML0|||AU||EQT|146||XASX|ax||0P00016WW4|Equity|ASX|0||
146|1|HMLO||AUD|HENRY MOR OPT AUG18 [HMLO]||AU00000HMLO6|||AU||EQT|146||XASX|ax|||||0||
146|1|HMX||AUD|HAMMER FPO [HMX]||AU000000HMX5|||AU||EQT|146||XASX|ax||0P00006WPD|Equity|ASX|0||
146|1|HNG||AUD|HGL LTD FPO [HNG]||AU000000HNG8|||AU||EQT|146||XASX|ax||0P00006WJR|Equity|ASX|0||
146|1|HNR||AUD|HANNANS FPO [HNR]||AU000000HNR5|||AU||EQT|146||XASX|ax||0P00006Y0H|Equity|ASX|0||
146|1|HOG||AUD|HAWKLEY FPO [HOG]||AU000000HOG6|||AU||EQT|146||XASX|ax||0P00006Y14|Equity|ASX|0||
146|1|HOM||AUD|HOMELOANS FPO [HOM]||AU000000HOM4|||AU||EQT|146||XASX|ax||0P00006WKP|Equity|ASX|0||
146|1|HOR||AUD|HORSESHOE FPO [HOR]||AU000000HOR3|||AU||EQT|146||XASX|ax||0P0000P7P8|Equity|ASX|0||
146|1|HPI||AUD|HOTELPROP STAPLED [HPI]||AU000000HPI9|||AU||EQT|146||XASX|ax||0P00011GWV|Equity|ASX|0||
146|1|HPR||AUD|HIGH PEAK FPO [HPR]||AU000000HPR0|||AU||EQT|146||XASX|ax||0P0000A1ME|Equity|ASX|0||
146|1|HPRO||AUD|HIGH PEAK OPT APR17 [HPRO]||AU00000HPRO6|||AU||EQT|146||XASX|ax|||||0||
146|1|HRL||AUD|HRLHOLDING FPO [HRL]||AU000000HRL9|||AU||EQT|146||XASX|ax||0P0000A0YL|Equity|ASX|0||
146|1|HRR||AUD|HERON FPO [HRR]||AU000000HRR6|||AU||EQT|146||XASX|ax||0P00006WKE|Equity|ASX|0||
146|1|HSK||AUD|HEEMSKIRK FPO [HSK]||AU000000HSK9|||AU||EQT|146||XASX|ax||0P00006Y0N|Equity|ASX|0||
146|1|HSN||AUD|HANSEN TEC FPO [HSN]||AU000000HSN3|||AU||EQT|146||XASX|ax||0P00006WJY|Equity|ASX|0||
146|1|HSO||AUD|HEALTHSCPE FPO [HSO]||AU000000HSO1|||AU||EQT|146||XASX|ax||0P00013M0B|Equity|ASX|0||
146|1|HT8||AUD|HARRIS FPO [HT8]||AU000000HT83|||AU||EQT|146||XASX|ax||0P00006WYJ|Equity|ASX|0||
146|1|HTA||AUD|HUTCHISON FPO [HTA]||AU000000HTA8|||AU||EQT|146||XASX|ax||0P00006WKY|Equity|ASX|0||
146|1|HUB||AUD|HUB24LTD FPO [HUB]||AU000000HUB4|||AU||EQT|146||XASX|ax||0P0000A140|Equity|ASX|0||
146|1|HUO||AUD|HUON AQUA FPO [HUO]||AU000000HUO7|||AU||EQT|146||XASX|ax||0P00014GQD|Equity|ASX|0||
146|1|HVN||AUD|HARVEY FPO [HVN]||AU000000HVN7|||AU||EQT|146||XASX|ax||0P00006WK4|Equity|ASX|0||
146|1|HXG||AUD|HEXAGON FPO [HXG]||AU000000HXG7|||AU||EQT|146||XASX|ax||0P0000HR5R|Equity|ASX|0||
146|1|HZN||AUD|HOR OIL FPO [HZN]||AU000000HZN8|||AU||EQT|146||XASX|ax||0P00006WKR|Equity|ASX|0||
146|1|HZR||AUD|HAZERGROUP FPO [HZR]||AU000000HZR9|||AU||EQT|146||XASX|ax||0P000171FJ|Equity|ASX|0||
146|1|HZRO||AUD|HAZERGROUP OPT DEC18 [HZRO]||AU00000HZRO5|||AU||EQT|146||XASX|ax|||||0||
146|1|IAB||AUD|INABOX GRP FPO [IAB]||AU000000IAB4|||AU||EQT|146||XASX|ax||0P0000Z1FH|Equity|ASX|0||
146|1|IAG||AUD|INSUR.AUST FPO [IAG]||AU000000IAG3|||AU||EQT|146||XASX|ax||0P00006WLV|Equity|ASX|0||
146|1|IAM||AUD|INTIGER FPO [IAM]||AU000000IAM1|||AU||EQT|146||XASX|ax||0P00006Y6C|Equity|ASX|0||
146|1|IAMOA||AUD|INTIGER OPT DEC17 [IAMOA]||AU0000IAMOA0|||AU||EQT|146||XASX|ax|||||0||
146|1|IAU||AUD|INTREPID FPO [IAU]||AU000000IAU4|||AU||EQT|146||XASX|ax||0P00006Y1C|Equity|ASX|0||
146|1|IB8||AUD|IBOSSES FPO [IB8]||AU000000IB82|||AU||EQT|146||XASX|ax||0P00016HO1|Equity|ASX|0||
146|1|IBC||AUD|IRONBARK FPO [IBC]||AU000000IBC0|||AU||EQT|146||XASX|ax||0P0000PWGA|Closed End Fund||0|F00000JS4K|FC
146|1|IBG||AUD|IRONB ZINC FPO [IBG]||AU000000IBG1|||AU||EQT|146||XASX|ax||0P00006Y1H|Equity|ASX|0||
146|1|ICG||AUD|INCA MINLS FPO [ICG]||AU000000ICG9|||AU||EQT|146||XASX|ax||0P0000FTSX|Equity|ASX|0||
146|1|ICI||AUD|ICANDY FPO [ICI]||AU000000ICI5|||AU||EQT|146||XASX|ax||0P00016MSV|Equity|ASX|0||
146|1|ICIO||AUD|ICANDY OPT FEB20 [ICIO]||AU00000ICIO1|||AU||EQT|146||XASX|ax|||||0||
146|1|ICN||AUD|ICONENERGY FPO [ICN]||AU000000ICN5|||AU||EQT|146||XASX|ax||0P00006WLE|Equity|ASX|0||
146|1|ICQ||AUD|ICAR ASIA FPO [ICQ]||AU000000ICQ8|||AU||EQT|146||XASX|ax||0P0000X06E|Equity|ASX|0||
146|1|ICS||AUD|ICSGLOBAL FPO [ICS]||AU000000ICS4|||AU||EQT|146||XASX|ax||0P00006WL4|Equity|ASX|0||
146|1|ICT||AUD|ICOLLEGE FPO [ICT]||AU000000ICT2|||AU||EQT|146||XASX|ax||0P0000J33O|Equity|ASX|0||
146|1|ICTO||AUD|ICOLLEGE OPT JUL17 [ICTO]||AU00000ICTO8|||AU||EQT|146||XASX|ax|||||0||
146|1|ICTOB||AUD|ICOLLEGE OPT JUL19 [ICTOB]||AU0000ICTOB9|||AU||EQT|146||XASX|ax|||||0||
146|1|ICU||AUD|ISENTRIC FPO [ICU]||AU000000ICU0|||AU||EQT|146||XASX|ax||0P00006WRG|Equity|ASX|0||
146|1|ICZ||AUD|INDUS COAL FPO [ICZ]||AU000000ICZ9|||AU||EQT|146||XASX|ax||0P0000V25D|Equity|ASX|0||
146|1|IDA||AUD|INDIANARES FPO [IDA]||AU000000IDA0|||AU||EQT|146||XASX|ax||0P00006WJ6|Equity|ASX|0||
146|1|IDC||AUD|INDOCHINE FPO [IDC]||AU000000IDC6|||AU||EQT|146||XASX|ax||0P0000RYI2|Equity|ASX|0||
146|1|IDO||AUD|INDO MINES FPO [IDO]||AU000000IDO1|||AU||EQT|146||XASX|ax||0P00006WLP|Equity|ASX|0||
146|1|IDR||AUD|INDUSTRIA STAPLED [IDR]||AU000000IDR4|||AU||EQT|146||XASX|ax||0P00011D1E|Equity|ASX|0||
146|1|IDT||AUD|IDT AUST FPO [IDT]||AU000000IDT0|||AU||EQT|146||XASX|ax||0P00006WLU|Equity|ASX|0||
146|1|IDX||AUD|INTEG DIAG FPO [IDX]||AU000000IDX2|||AU||EQT|146||XASX|ax||0P00016RX0|Equity|ASX|0||
146|1|IDZ||AUD|INDSKYDIVE FPO [IDZ]||AU000000IDZ7|||AU||EQT|146||XASX|ax||0P0000XQHF|Equity|ASX|0||
146|1|IEC||AUD|INTRA ENGY FPO [IEC]||AU000000IEC4|||AU||EQT|146||XASX|ax||0P0000A1NA|Equity|ASX|0||
146|1|IEL||AUD|IEL FPO [IEL]||AU000000IEL5|||AU||EQT|146||XASX|ax||0P000170FJ|Equity|ASX|0||
146|1|IEQ||AUD|INTER.EQ FPO [IEQ]||AU000000IEQ4|||AU||EQT|146||XASX|ax||0P00006WM8|Equity|ASX|0||
146|1|IFL||AUD|IOOF FPO [IFL]||AU000000IFL2|||AU||EQT|146||XASX|ax||0P00006WL8|Equity|ASX|0||
146|1|IFM||AUD|INFOMEDIA FPO [IFM]||AU000000IFM0|||AU||EQT|146||XASX|ax||0P00006WLS|Equity|ASX|0||
146|1|IFN||AUD|INFIGEN STAPLED [IFN]||AU000000IFN8|||AU||EQT|146||XASX|ax||0P00009Y04|Equity|ASX|0||
146|1|IFT||AUD|INFRATIL FPO NZX [IFT]||NZIFTE0003S3|||AU||EQT|146||XASX|ax||0P0000SP1L|Equity|ASX|0||
146|1|IGL||AUD|IVEGROUP FPO [IGL]||AU000000IGL0|||AU||EQT|146||XASX|ax||0P0001738N|Equity|ASX|0||
146|1|IGO||AUD|IND GROUP FPO [IGO]||AU000000IGO4|||AU||EQT|146||XASX|ax||0P00006WLN|Equity|ASX|0||
146|1|IGS||AUD|INT GOLDFI FPO [IGS]||AU000000IGS5|||AU||EQT|146||XASX|ax||0P00006WZL|Equity|ASX|0||
146|1|IHS||AUD|INTERPOSE FPO [IHS]||AU000000IHS3|||AU||EQT|146||XASX|ax||0P0000V0CI|Equity|ASX|0||
146|1|IIL||AUD|INNATE FPO [IIL]||AU000000IIL6|||AU||EQT|146||XASX|ax||0P00011KD0|Equity|ASX|0||
146|1|IKW||AUD|IKWEZI FPO [IKW]||BMG471001054|||AU||EQT|146||XASX|ax||0P0000TMBI|Equity|ASX|0||
146|1|IL8||AUD|IPL Toress Basket [IL8]|||||AU||AVI|146||XASX|ax|||||0||
146|1|ILU||AUD|ILUKA RES FPO [ILU]||AU000000ILU1|||AU||EQT|146||XASX|ax||0P00006WLF|Equity|ASX|0||
146|1|IMA||AUD|IMAGE RES FPO [IMA]||AU000000IMA1|||AU||EQT|146||XASX|ax||0P00006WLG|Equity|ASX|0||
146|1|IMC||AUD|IMMURON FPO [IMC]||AU000000IMC7|||AU||EQT|146||XASX|ax||0P00006W8G|Equity|ASX|0||
146|1|IMD||AUD|IMDEX FPO [IMD]||AU000000IMD5|||AU||EQT|146||XASX|ax||0P00006WLH|Equity|ASX|0||
146|1|IMF||AUD|IMFBENTHAM FPO [IMF]||AU000000IMF0|||AU||EQT|146||XASX|ax||0P00006WL6|Equity|ASX|0||
146|1|IMI||AUD|IM MEDICAL FPO [IMI]||AU000000IMI4|||AU||EQT|146||XASX|ax||0P00006Y0X|Equity|ASX|0||
146|1|IMIO||AUD|IM MEDICAL OPT SEP16 [IMIO]||AU00000IMIO0|||AU||EQT|146||XASX|ax|||||0||
146|1|IMIOA||AUD|IM MEDICAL OPT MAR19 [IMIOA]||AU0000IMIOA3|||AU||EQT|146||XASX|ax|||||0||
146|1|IMU||AUD|IMUGENE FPO [IMU]||AU000000IMU9|||AU||EQT|146||XASX|ax||0P00006WLL|Equity|ASX|0||
146|1|IMUO||AUD|IMUGENE OPT MAR17 [IMUO]||AU00000IMUO5|||AU||EQT|146||XASX|ax|||||0||
146|1|INA||AUD|INGENIA STAPLED [INA]||AU000000INA9|||AU||EQT|146||XASX|ax||0P0000WB4H|Equity|ASX|0||
146|1|IND||AUD|INDUSENEGY FPO [IND]||AU000000IND3|||AU||EQT|146||XASX|ax||0P00006Y49|Equity|ASX|0||
146|1|INK||AUD|INDAGO FPO [INK]||AU000000INK8|||AU||EQT|146||XASX|ax||0P00006Y5L|Equity|ASX|0||
146|1|INL||AUD|INTEC FPO [INL]||AU000000INL6|||AU||EQT|146||XASX|ax||0P00006WLW|Equity|ASX|0||
146|1|INM||AUD|IRN MTN CDI 1:1 [INM]||AU000000INM4|||AU||EQT|146||XASX|ax||0P00017VGO|Depository-Receipt|ASX|0||
146|1|INV||AUD|INVESTSGRP FPO [INV]||AU000000INV5|||AU||EQT|146||XASX|ax||0P00006WM9|Equity|ASX|0||
146|1|IOD||AUD|IODM FPO [IOD]||AU000000IOD1|||AU||EQT|146||XASX|ax||0P00006Y4V|Equity|ASX|0||
146|1|IODO||AUD|IODM OPT DEC16 [IODO]||AU00000IODO7|||AU||EQT|146||XASX|ax|||||0||
146|1|IOF||AUD|INVESTA STAPLED [IOF]||AU000000IOF6|||AU||EQT|146||XASX|ax||0P00009Y0W|Equity|ASX|0||
146|1|IOG||AUD|INCRE OIL FPO [IOG]||AU000000IOG4|||AU||EQT|146||XASX|ax||0P0000SAZG|Equity|ASX|0||
146|1|IOT||AUD|IOTGROUP FPO [IOT]||AU000000IOT7|||AU||EQT|146||XASX|ax||0P0000Q79V|Equity|ASX|0||
146|1|IPB||AUD|IPB PET FPO [IPB]||AU000000IPB2|||AU||EQT|146||XASX|ax||0P0000YK17|Equity|ASX|0||
146|1|IPC||AUD|IM PACIFIC FPO [IPC]||AU000000IPC0|||AU||EQT|146||XASX|ax||0P00006WAS|Equity|ASX|0||
146|1|IPD||AUD|IMPEDIMED FPO [IPD]||AU000000IPD8|||AU||EQT|146||XASX|ax||0P0000A1IS|Equity|ASX|0||
146|1|IPE||AUD|IPE LTD FPO [IPE]||AU000000IPE6|||AU||EQT|146||XASX|ax||0P0000PWH1|Closed End Fund||0|F00000JS5B|FC
146|1|IPH||AUD|IPHLIMITED FPO [IPH]||AU000000IPH9|||AU||EQT|146||XASX|ax||0P00014MBL|Equity|ASX|0||
146|1|IPL||AUD|INCITEC PV FPO [IPL]||AU000000IPL1|||AU||EQT|146||XASX|ax||0P00006WLM|Equity|ASX|0||
146|1|IPT||AUD|IMPACT MIN FPO [IPT]||AU000000IPT4|||AU||EQT|146||XASX|ax||0P0000A1IN|Equity|ASX|0||
146|1|IQ3||AUD|IQ3CORP FPO [IQ3]||AU000000IQ36|||AU||EQT|146||XASX|ax||0P00015EPJ|Equity|ASX|0||
146|1|IQE||AUD|INTUERI ED FPO NZ [IQE]||NZIQEE0001S6|||AU||EQT|146||XASX|ax||0P000134J3|Equity|ASX|0||
146|1|IRC||AUD|INTERMIN FPO [IRC]||AU000000IRC6|||AU||EQT|146||XASX|ax||0P00006WM5|Equity|ASX|0||
146|1|IRCO||AUD|INTERMIN OPT JUN17 [IRCO]||AU00000IRCO2|||AU||EQT|146||XASX|ax|||||0||
146|1|IRD||AUD|IRON ROAD FPO [IRD]||AU000000IRD4|||AU||EQT|146||XASX|ax||0P0000FTT7|Equity|ASX|0||
146|1|IRE||AUD|IRESS FPO [IRE]||AU000000IRE2|||AU||EQT|146||XASX|ax||0P00006WMB|Equity|ASX|0||
146|1|IRI||AUD|INT RESRCH FPO [IRI]||AU000000IRI3|||AU||EQT|146||XASX|ax||0P00006WM0|Equity|ASX|0||
146|1|IRL||AUD|INDIA RES. FPO [IRL]||AU000000IRL7|||AU||EQT|146||XASX|ax||0P0000A1IL|Equity|ASX|0||
146|1|IRM||AUD|IRON MOUNT FPO [IRM]||AU000000IRM5|||AU||EQT|146||XASX|ax||0P0000A1IJ|Equity|ASX|0||
146|1|ISD||AUD|ISENTIAGRP FPO [ISD]||AU000000ISD2|||AU||EQT|146||XASX|ax||0P000136NH|Equity|ASX|0||
146|1|ISH||AUD|ISHINE IRL FPO [ISH]||AU000000ISH3|||AU||EQT|146||XASX|ax||0P0000MQTT|Equity|ASX|0||
146|1|ISU||AUD|ISELECT FPO [ISU]||AU000000ISU6|||AU||EQT|146||XASX|ax||0P0000Z11E|Equity|ASX|0||
146|1|ISX||AUD|ISIGNTHIS FPO [ISX]||AU000000ISX0|||AU||EQT|146||XASX|ax||0P00006WIA|Equity|ASX|0||
146|1|ITD||AUD|ITL LTD FPO [ITD]||AU000000ITD0|||AU||EQT|146||XASX|ax||0P00006WLA|Equity|ASX|0||
146|1|ITQ||AUD|INTECQ LTD FPO [ITQ]||AU000000ITQ2|||AU||EQT|146||XASX|ax||0P00006X2L|Equity|ASX|0||
146|1|IVC||AUD|INVOCARE FPO [IVC]||AU000000IVC8|||AU||EQT|146||XASX|ax||0P00006WMA|Equity|ASX|0||
146|1|IVO||AUD|INVIGORGRP FPO [IVO]||AU000000IVO3|||AU||EQT|146||XASX|ax||0P00006Y0T|Equity|ASX|0||
146|1|IVOO||AUD|INVIGORGRP OPT JUL18 [IVOO]||AU00000IVOO9|||AU||EQT|146||XASX|ax|||||0||
146|1|IVQ||AUD|INVITROCUE FPO [IVQ]||AU000000IVQ8|||AU||EQT|146||XASX|ax||0P00006WM2|Equity|ASX|0||
146|1|IVR||AUD|INVESTIGAT FPO [IVR]||AU000000IVR6|||AU||EQT|146||XASX|ax||0P0000A1GL|Equity|ASX|0||
146|1|IVRO||AUD|INVESTIGAT OPT MAR17 [IVRO]||AU00000IVRO2|||AU||EQT|146||XASX|ax|||||0||
146|1|IVT||AUD|INVENTIS FPO [IVT]||AU000000IVT2|||AU||EQT|146||XASX|ax||0P00006WJL|Equity|ASX|0||
146|1|IVX||AUD|INVION FPO [IVX]||AU000000IVX4|||AU||EQT|146||XASX|ax||0P0000MQTW|Equity|ASX|0||
146|1|IWG||AUD|IWEBGATE FPO [IWG]||AU000000IWG7|||AU||EQT|146||XASX|ax||0P0000PVPL|Equity|ASX|0||
146|1|JAL||AUD|JAMESON FPO [JAL]||AU000000JAL1|||AU||EQT|146||XASX|ax||0P0000A1IB|Equity|ASX|0||
146|1|JAT||AUD|JATENERGY FPO [JAT]||AU000000JAT4|||AU||EQT|146||XASX|ax||0P0000A0XE|Equity|ASX|0||
146|1|JBH||AUD|JB HI-FI FPO [JBH]||AU000000JBH7|||AU||EQT|146||XASX|ax||0P00006WMC|Equity|ASX|0||
146|1|JCI||AUD|JC INTERN FPO [JCI]||AU000000JCI3|||AU||EQT|146||XASX|ax||0P000172WK|Equity|ASX|0||
146|1|JCS||AUD|JCURVE FPO [JCS]||AU000000JCS2|||AU||EQT|146||XASX|ax||0P00006WXY|Equity|ASX|0||
146|1|JH8||AUD|JHX Toress Basket [JH8]|||||AU||AVI|146||XASX|ax|||||0||
146|1|JHC||AUD|JAPARA FPO [JHC]||AU000000JHC5|||AU||EQT|146||XASX|ax||0P00012QE7|Equity|ASX|0||
146|1|JHL||AUD|JAYEX FPO [JHL]||AU000000JHL6|||AU||EQT|146||XASX|ax||0P000174S1|Equity|ASX|0||
146|1|JHX||AUD|J HARDIE CDI 1:1 [JHX]||AU000000JHX1|||AU||EQT|146||XASX|ax||0P00006WMI|Depository-Receipt|ASX|0||
146|1|JIN||AUD|JUMBO INT FPO [JIN]||AU000000JIN0|||AU||EQT|146||XASX|ax||0P00006WMQ|Equity|ASX|0||
146|1|JKA||AUD|JACKA RES FPO [JKA]||AU000000JKA3|||AU||EQT|146||XASX|ax||0P0000NQM8|Equity|ASX|0||
146|1|JKL||AUD|JUST KAP FPO [JKL]||AU000000JKL0|||AU||EQT|146||XASX|ax||0P00006Y7P|Equity|ASX|0||
146|1|JPR||AUD|JUPITERENG FPO [JPR]||AU000000JPR6|||AU||EQT|146||XASX|ax||0P00006Y1K|Equity|ASX|0||
146|1|JRL||AUD|JINDALEE FPO [JRL]||AU000000JRL5|||AU||EQT|146||XASX|ax||0P00006WML|Equity|ASX|0||
146|1|JRV||AUD|JERVOIS FPO [JRV]||AU000000JRV4|||AU||EQT|146||XASX|ax||0P00006WMJ|Equity|ASX|0||
146|1|JVG||AUD|JV GLOBAL FPO [JVG]||AU000000JVG7|||AU||EQT|146||XASX|ax||0P00006WME|Equity|ASX|0||
146|1|JYC||AUD|JOYCE FPO [JYC]||AU000000JYC0|||AU||EQT|146||XASX|ax||0P00006WMO|Equity|ASX|0||
146|1|KAB||AUD|KABOKO LTD FPO [KAB]||AU000000KAB0|||AU||EQT|146||XASX|ax||0P00006Y88|Equity|ASX|0||
146|1|KAI||AUD|KAIROS FPO [KAI]||AU000000KAI5|||AU||EQT|146||XASX|ax||0P00006Y35|Equity|ASX|0||
146|1|KAIOE||AUD|KAIROS OPT AUG17 [KAIOE]||AU0000KAIOE6|||AU||EQT|146||XASX|ax|||||0||
146|1|KAM||AUD|KASSET MGT FPO [KAM]||AU000000KAM7|||AU||EQT|146||XASX|ax||0P0000A1I6|Equity|ASX|0||
146|1|KAR||AUD|KAROON FPO [KAR]||AU000000KAR6|||AU||EQT|146||XASX|ax||0P00006Y1O|Equity|ASX|0||
146|1|KAS||AUD|KASBAH RES FPO [KAS]||AU000000KAS4|||AU||EQT|146||XASX|ax||0P0000A1I4|Equity|ASX|0||
146|1|KAT||AUD|KATANA FPO [KAT]||AU000000KAT2|||AU||EQT|146||XASX|ax||0P00011J53|Closed End Fund||0|F00000S946|FC
146|1|KBC||AUD|KEYBRIDGE FPO [KBC]||AU000000KBC6|||AU||EQT|146||XASX|ax||0P00006WOO|Equity|ASX|0||
146|1|KBL||AUD|KBL MINING FPO [KBL]||AU000000KBL7|||AU||EQT|146||XASX|ax||0P0000NALA|Equity|ASX|0||
146|1|KBLO||AUD|KBL MINING OPT AUG18 [KBLO]||AU00000KBLO3|||AU||EQT|146||XASX|ax|||||0||
146|1|KBU||AUD|KABUNI FPO [KBU]||AU000000KBU8|||AU||EQT|146||XASX|ax||0P0000X4QQ|Equity|ASX|0||
146|1|KBUO||AUD|KABUNI OPT AUG18 [KBUO]||AU00000KBUO4|||AU||EQT|146||XASX|ax|||||0||
146|1|KCN||AUD|KINGSGATE FPO [KCN]||AU000000KCN1|||AU||EQT|146||XASX|ax||0P00006WN2|Equity|ASX|0||
146|1|KDL||AUD|KIMBERLEY FPO [KDL]||AU000000KDL3|||AU||EQT|146||XASX|ax||0P0000UGH3|Equity|ASX|0||
146|1|KDR||AUD|KIDMAN FPO [KDR]||AU000000KDR0|||AU||EQT|146||XASX|ax||0P0000S1ST|Equity|ASX|0||
146|1|KDRO||AUD|KIDMAN OPT APR18 [KDRO]||AU00000KDRO6|||AU||EQT|146||XASX|ax|||||0||
146|1|KEY||AUD|KEY PETROL FPO [KEY]||AU000000KEY4|||AU||EQT|146||XASX|ax||0P0000A1HU|Equity|ASX|0||
146|1|KFE||AUD|KOGIRON FPO [KFE]||AU000000KFE3|||AU||EQT|146||XASX|ax||0P00006WBS|Equity|ASX|0||
146|1|KFEO||AUD|KOGIRON OPT MAY17 [KFEO]||AU00000KFEO9|||AU||EQT|146||XASX|ax|||||0||
146|1|KFG||AUD|KING HMTXT FPO [KFG]||AU000000KFG8|||AU||EQT|146||XASX|ax||0P0000VNW6|Equity|ASX|0||
146|1|KGD||AUD|KULA FPO [KGD]||AU000000KGD3|||AU||EQT|146||XASX|ax||0P0000RTFO|Equity|ASX|0||
146|1|KGL||AUD|KGL FPO [KGL]||AU000000KGL6|||AU||EQT|146||XASX|ax||0P00006Y1Q|Equity|ASX|0||
146|1|KGM||AUD|KNORTHGOLD FPO [KGM]||AU000000KGM4|||AU||EQT|146||XASX|ax||0P00006XWA|Equity|ASX|0||
146|1|KGN||AUD|KOGAN.COM FPO [KGN]||AU000000KGN2|||AU||EQT|146||XASX|ax||0P00018BJE|Equity|ASX|0||
146|1|KIK||AUD|KAIRIKI FPO [KIK]||AU000000KIK4|||AU||EQT|146||XASX|ax||0P00006X2F|Equity|ASX|0||
146|1|KIN||AUD|KIN MINING FPO [KIN]||AU000000KIN8|||AU||EQT|146||XASX|ax||0P0000X6GV|Equity|ASX|0||
146|1|KIS||AUD|KING ISLND FPO [KIS]||AU000000KIS7|||AU||EQT|146||XASX|ax||0P00006WN0|Equity|ASX|0||
146|1|KKL||AUD|KOLLAKORN FPO [KKL]||AU000000KKL8|||AU||EQT|146||XASX|ax||0P00009Y19|Equity|ASX|0||
146|1|KKO||AUD|KINETIKO FPO [KKO]||AU000000KKO2|||AU||EQT|146||XASX|ax||0P0000TNY4|Equity|ASX|0||
146|1|KKT||AUD|KONEKT FPO [KKT]||AU000000KKT1|||AU||EQT|146||XASX|ax||0P00006WN4|Equity|ASX|0||
146|1|KLO||AUD|KINGSLAND CDI 1:1 [KLO]||AU000000KLO0|||AU||EQT|146||XASX|ax||0P000172WJ|Depository-Receipt|ASX|0||
146|1|KLR||AUD|KAILIRESOU FPO 125C [KLR]||BMG5220L1090|||AU||EQT|146||XASX|ax||0P00006WRM|Equity|ASX|0||
146|1|KMD||AUD|KATHMANDU FPO [KMD]||NZKMDE0001S3|||AU||EQT|146||XASX|ax||0P0000MQU1|Equity|ASX|0||
146|1|KME||AUD|KIPMCGRATH FPO [KME]||AU000000KME9|||AU||EQT|146||XASX|ax||0P00006WN3|Equity|ASX|0||
146|1|KNH||AUD|KOON HLDGS CDI 1:1 [KNH]||AU000000KNH0|||AU||EQT|146||XASX|ax||0P00006Y1R|Depository-Receipt|ASX|0||
146|1|KNL||AUD|KIBARAN FPO [KNL]||AU000000KNL2|||AU||EQT|146||XASX|ax||0P0000Q448|Equity|ASX|0||
146|1|KNM||AUD|KNEOMEDIA FPO [KNM]||AU000000KNM0|||AU||EQT|146||XASX|ax||0P00006WO5|Equity|ASX|0||
146|1|KNO||AUD|KNOSYS FPO [KNO]||AU000000KNO6|||AU||EQT|146||XASX|ax||0P00016N2T|Equity|ASX|0||
146|1|KOR||AUD|KORAB RES FPO [KOR]||AU000000KOR7|||AU||EQT|146||XASX|ax||0P00006Y1S|Equity|ASX|0||
146|1|KOV||AUD|KORVEST FPO [KOV]||AU000000KOV9|||AU||EQT|146||XASX|ax||0P00006WN5|Equity|ASX|0||
146|1|KPC||AUD|KAZPTCORP FPO [KPC]||AU000000KPC6|||AU||EQT|146||XASX|ax||0P0000RYUR|Equity|ASX|0||
146|1|KPL||AUD|KINAPETROL FPO [KPL]||PG000A1JQGQ5|||AU||EQT|146||XASX|ax||0P0000UW93|Equity|ASX|0||
146|1|KPO||AUD|KALINA FPO [KPO]||AU000000KPO1|||AU||EQT|146||XASX|ax||0P00006X1G|Equity|ASX|0||
146|1|KPOND||AUD|KALINA DEF [KPOND]||AU0000KPOND6|||AU||EQT|146||XASX|ax|||||0||
146|1|KPOOD||AUD|KALINA OPTAUG17D [KPOOD]||AU0000KPOOD4|||AU||EQT|146||XASX|ax|||||0||
146|1|KPT||AUD|KANGISLAND FPO [KPT]||AU000000KPT0|||AU||EQT|146||XASX|ax||0P00006Y6M|Equity|ASX|0||
146|1|KRC||AUD|KING RIVER FPO [KRC]||AU000000KRC2|||AU||EQT|146||XASX|ax||0P0000A11D|Equity|ASX|0||
146|1|KRCOA||AUD|KING RIVER OPT JUN18 [KRCOA]||AU0000KRCOA1|||AU||EQT|146||XASX|ax|||||0||
146|1|KRL||AUD|KANGAROO FPO [KRL]||AU000000KRL3|||AU||EQT|146||XASX|ax||0P0000A1HR|Equity|ASX|0||
146|1|KRM||AUD|KINGSROSE FPO [KRM]||AU000000KRM1|||AU||EQT|146||XASX|ax||0P0000A0YD|Equity|ASX|0||
146|1|KRS||AUD|KRESTA FPO [KRS]||AU000000KRS8|||AU||EQT|146||XASX|ax||0P00006WN6|Equity|ASX|0||
146|1|KSC||AUD|K & S CORP FPO [KSC]||AU000000KSC0|||AU||EQT|146||XASX|ax||0P00006WMS|Equity|ASX|0||
146|1|KSL||AUD|KINA FPO [KSL]||PG000A143KS8|||AU||EQT|146||XASX|ax||0P00016ECN|Equity|ASX|0||
